id_item,dominio,url_produto,titulo_encontrado,score_match,preco_indicativo,coletado_em,classificacao,motivo_match,sku
U026,astrodistribuidora.com,https://www.astrodistribuidora.com/mangote-de-protecao-resistente-a-corte-specvdb-50-cm-volk-ca-36870,angote de Proteção Resistente a Corte SpecVdB 50 cm Volk 1,0.484,159.38,2026-09-23T09:06:18,revisar,,
U053,astrodistribuidora.com,https://www.astrodistribuidora.com/mangote-de-protecao-resistente-a-corte-specvdb-50-cm-volk-ca-36870,angote de Proteção Resistente a Corte SpecVdB 50 cm Volk 1,0.669,159.38,2026-09-22T15:10:40,revisar,item exige [5] peças e o título do produto não diz quantas vêm,
